fid,id,left,top,right,bottom,geom_wkt,popdensity
830,830,505111.778,1417266.728,507017.0339,1415616.728,"MultiPolygon (((121.0484879 12.80779005, 121.05287667 12.815247, 121.0616518 12.81524534, 121.06603764 12.80778673, 121.06164861 12.80033, 121.052874 12.80033166, 121.0484879 12.80779005)))",8.114606261
831,831,505111.778,1415616.728,507017.0339,1413966.728,"MultiPolygon (((121.04848549 12.7928747, 121.052874 12.80033166, 121.06164861 12.80033, 121.0660342 12.79287138, 121.06164543 12.78541464, 121.05287133 12.7854163, 121.04848549 12.7928747)))",7.245854378
832,832,505111.778,1413966.728,507017.0339,1412316.728,"MultiPolygon (((121.04848308 12.77795933, 121.05287133 12.7854163, 121.06164543 12.78541464, 121.06603076 12.77795602, 121.06164226 12.77049927, 121.05286867 12.77050092, 121.04848308 12.77795933)))",7.149304867
833,833,505111.778,1412316.728,507017.0339,1410666.728,"MultiPolygon (((121.04848068 12.76304394, 121.05286867 12.77050092, 121.06164226 12.77049927, 121.06602733 12.76304064, 121.06163909 12.75558388, 121.05286602 12.75558553, 121.04848068 12.76304394)))",10.66420209
834,834,505111.778,1410666.728,507017.0339,1409016.728,"MultiPolygon (((121.04847828 12.74812854, 121.05286602 12.75558553, 121.06163909 12.75558388, 121.06602391 12.74812524, 121.06163592 12.74066847, 121.05286336 12.74067012, 121.04847828 12.74812854)))",16.88325357
835,835,505111.778,1409016.728,507017.0339,1407366.728,"MultiPolygon (((121.04847589 12.73321312, 121.05286336 12.74067012, 121.06163592 12.74066847, 121.06602049 12.73320983, 121.06163276 12.72575304, 121.05286072 12.72575469, 121.04847589 12.73321312)))",18.40709686
836,836,505111.778,1407366.728,507017.0339,1405716.728,"MultiPolygon (((121.0484735 12.71829768, 121.05286072 12.72575469, 121.06163276 12.72575304, 121.06601707 12.71829439, 121.0616296 12.7108376, 121.05285807 12.71083925, 121.0484735 12.71829768)))",18.86385679
837,837,505111.778,1405716.728,507017.0339,1404066.728,"MultiPolygon (((121.04847111 12.70338223, 121.05285807 12.71083925, 121.0616296 12.7108376, 121.06601366 12.70337895, 121.06162645 12.69592214, 121.05285543 12.69592379, 121.04847111 12.70338223)))",19.4872694
838,838,505111.778,1404066.728,507017.0339,1402416.728,"MultiPolygon (((121.04846873 12.68846676, 121.05285543 12.69592379, 121.06162645 12.69592214, 121.06601025 12.68846348, 121.0616233 12.68100667, 121.05285279 12.68100831, 121.04846873 12.68846676)))",10.48974609
843,843,506540.7199,1454391.728,508445.9758,1452741.728,"MultiPolygon (((121.061723 13.14337856, 121.0661181 13.15083507, 121.07490501 13.15083291, 121.07929629 13.14337424, 121.07490092 13.13591795, 121.06611455 13.13592011, 121.061723 13.14337856)))",11.79453252
844,844,506540.7199,1452741.728,508445.9758,1451091.728,"MultiPolygon (((121.06171971 13.12846359, 121.06611455 13.13592011, 121.07490092 13.13591795, 121.07929194 13.12845928, 121.07489685 13.12100298, 121.066111 13.12100514, 121.06171971 13.12846359)))",9.103599548
845,845,506540.7199,1451091.728,508445.9758,1449441.728,"MultiPolygon (((121.06171643 13.11354861, 121.066111 13.12100514, 121.07489685 13.12100298, 121.0792876 13.1135443, 121.07489278 13.10608799, 121.06610746 13.10609014, 121.06171643 13.11354861)))",5.781109492
846,846,506540.7199,1449441.728,508445.9758,1447791.728,"MultiPolygon (((121.06171316 13.09863361, 121.06610746 13.10609014, 121.07489278 13.10608799, 121.07928327 13.0986293, 121.07488871 13.09117299, 121.06610392 13.09117514, 121.06171316 13.09863361)))",5.91167593
847,847,506540.7199,1447791.728,508445.9758,1446141.728,"MultiPolygon (((121.06170989 13.08371859, 121.06610392 13.09117514, 121.07488871 13.09117299, 121.07927894 13.08371429, 121.07488465 13.07625796, 121.06610039 13.07626011, 121.06170989 13.08371859)))",7.314162493
848,848,506540.7199,1446141.728,508445.9758,1444491.728,"MultiPolygon (((121.06170662 13.06880355, 121.06610039 13.07626011, 121.07488465 13.07625796, 121.07927462 13.06879926, 121.07488059 13.06134292, 121.06609686 13.06134507, 121.06170662 13.06880355)))",7.688767115
849,849,506540.7199,1444491.728,508445.9758,1442841.728,"MultiPolygon (((121.06170336 13.0538885, 121.06609686 13.06134507, 121.07488059 13.06134292, 121.0792703 13.05388421, 121.07487654 13.04642786, 121.06609334 13.04643001, 121.06170336 13.0538885)))",7.316633701
850,850,506540.7199,1442841.728,508445.9758,1441191.728,"MultiPolygon (((121.0617001 13.03897343, 121.06609334 13.04643001, 121.07487654 13.04642786, 121.07926599 13.03896915, 121.0748725 13.03151279, 121.06608982 13.03151493, 121.0617001 13.03897343)))",6.179512024
851,851,506540.7199,1441191.728,508445.9758,1439541.728,"MultiPolygon (((121.06169685 13.02405834, 121.06608982 13.03151493, 121.0748725 13.03151279, 121.07926169 13.02405407, 121.07486846 13.0165977, 121.06608631 13.01659983, 121.06169685 13.02405834)))",7.344872713
852,852,506540.7199,1439541.728,508445.9758,1437891.728,"MultiPolygon (((121.0616936 13.00914324, 121.06608631 13.01659983, 121.07486846 13.0165977, 121.07925739 13.00913897, 121.07486443 13.00168259, 121.0660828 13.00168472, 121.0616936 13.00914324)))",7.442224503
853,853,506540.7199,1437891.728,508445.9758,1436241.728,"MultiPolygon (((121.06169036 12.99422811, 121.0660828 13.00168472, 121.07486443 13.00168259, 121.0792531 12.99422385, 121.0748604 12.98676746, 121.0660793 12.98676959, 121.06169036 12.99422811)))",5.461162965
854,854,506540.7199,1436241.728,508445.9758,1434591.728,"MultiPolygon (((121.06168712 12.97931298, 121.0660793 12.98676959, 121.0748604 12.98676746, 121.07924881 12.97930872, 121.07485638 12.97185232, 121.0660758 12.97185445, 121.06168712 12.97931298)))",2.655557513
855,855,506540.7199,1434591.728,508445.9758,1432941.728,"MultiPolygon (((121.06168389 12.96439782, 121.0660758 12.97185445, 121.07485638 12.97185232, 121.07924453 12.96439357, 121.07485236 12.95693716, 121.0660723 12.95693929, 121.06168389 12.96439782)))",1.725044549
856,856,506540.7199,1432941.728,508445.9758,1431291.728,"MultiPolygon (((121.06168066 12.94948265, 121.0660723 12.95693929, 121.07485236 12.95693716, 121.07924026 12.9494784, 121.07484835 12.94202198, 121.06606882 12.94202411, 121.06168066 12.94948265)))",2.729035735
857,857,506540.7199,1431291.728,508445.9758,1429641.728,"MultiPolygon (((121.06167743 12.93456746, 121.06606882 12.94202411, 121.07484835 12.94202198, 121.07923599 12.93456322, 121.07484435 12.92710679, 121.06606533 12.92710891, 121.06167743 12.93456746)))",3.372220755
858,858,506540.7199,1429641.728,508445.9758,1427991.728,"MultiPolygon (((121.06167421 12.91965225, 121.06606533 12.92710891, 121.07484435 12.92710679, 121.07923172 12.91964802, 121.07484035 12.91219158, 121.06606185 12.9121937, 121.06167421 12.91965225)))",3.14249742
859,859,506540.7199,1427991.728,508445.9758,1426341.728,"MultiPolygon (((121.061671 12.90473703, 121.06606185 12.9121937, 121.07484035 12.91219158, 121.07922747 12.9047328, 121.07483635 12.89727635, 121.06605838 12.89727847, 121.061671 12.90473703)))",4.311865727
860,860,506540.7199,1426341.728,508445.9758,1424691.728,"MultiPolygon (((121.06166779 12.88982179, 121.06605838 12.89727847, 121.07483635 12.89727635, 121.07922322 12.88981757, 121.07483237 12.88236111, 121.06605491 12.88236322, 121.06166779 12.88982179)))",3.887423754
861,861,506540.7199,1424691.728,508445.9758,1423041.728,"MultiPolygon (((121.06166458 12.87490653, 121.06605491 12.88236322, 121.07483237 12.88236111, 121.07921897 12.87490232, 121.07482838 12.86744585, 121.06605145 12.86744796, 121.06166458 12.87490653)))",12.67021513
862,862,506540.7199,1423041.728,508445.9758,1421391.728,"MultiPolygon (((121.06166138 12.85999126, 121.06605145 12.86744796, 121.07482838 12.86744585, 121.07921473 12.85998705, 121.0748244 12.85253057, 121.06604799 12.85253268, 121.06166138 12.85999126)))",15.65327644
863,863,506540.7199,1421391.728,508445.9758,1419741.728,"MultiPolygon (((121.06165818 12.84507597, 121.06604799 12.85253268, 121.0748244 12.85253057, 121.0792105 12.84507176, 121.07482043 12.83761528, 121.06604453 12.83761738, 121.06165818 12.84507597)))",40.0592041
864,864,506540.7199,1419741.728,508445.9758,1418091.728,"MultiPolygon (((121.06165498 12.83016066, 121.06604453 12.83761738, 121.07482043 12.83761528, 121.07920627 12.83015646, 121.07481647 12.82269996, 121.06604108 12.82270206, 121.06165498 12.83016066)))",46.31523259
865,865,506540.7199,1418091.728,508445.9758,1416441.728,"MultiPolygon (((121.0616518 12.81524534, 121.06604108 12.82270206, 121.07481647 12.82269996, 121.07920205 12.81524114, 121.0748125 12.80778464, 121.06603764 12.80778673, 121.0616518 12.81524534)))",29.97803402
866,866,506540.7199,1416441.728,508445.9758,1414791.728,"MultiPolygon (((121.06164861 12.80033, 121.06603764 12.80778673, 121.0748125 12.80778464, 121.07919783 12.80032581, 121.07480855 12.79286929, 121.0660342 12.79287138, 121.06164861 12.80033)))",7.238147259
867,867,506540.7199,1414791.728,508445.9758,1413141.728,"MultiPolygon (((121.06164543 12.78541464, 121.0660342 12.79287138, 121.07480855 12.79286929, 121.07919362 12.78541046, 121.0748046 12.77795393, 121.06603076 12.77795602, 121.06164543 12.78541464)))",7.391328812
868,868,506540.7199,1413141.728,508445.9758,1411491.728,"MultiPolygon (((121.06164226 12.77049927, 121.06603076 12.77795602, 121.0748046 12.77795393, 121.07918941 12.77049509, 121.07480065 12.76303855, 121.06602733 12.76304064, 121.06164226 12.77049927)))",11.63965797
869,869,506540.7199,1411491.728,508445.9758,1409841.728,"MultiPolygon (((121.06163909 12.75558388, 121.06602733 12.76304064, 121.07480065 12.76303855, 121.07918522 12.7555797, 121.07479671 12.74812315, 121.06602391 12.74812524, 121.06163909 12.75558388)))",17.80263265
870,870,506540.7199,1409841.728,508445.9758,1408191.728,"MultiPolygon (((121.06163592 12.74066847, 121.06602391 12.74812524, 121.07479671 12.74812315, 121.07918102 12.7406643, 121.07479278 12.73320774, 121.06602049 12.73320983, 121.06163592 12.74066847)))",17.03166771
871,871,506540.7199,1408191.728,508445.9758,1406541.728,"MultiPolygon (((121.06163276 12.72575304, 121.06602049 12.73320983, 121.07479278 12.73320774, 121.07917683 12.72574888, 121.07478885 12.71829231, 121.06601707 12.71829439, 121.06163276 12.72575304)))",21.55852413
872,872,506540.7199,1406541.728,508445.9758,1404891.728,"MultiPolygon (((121.0616296 12.7108376, 121.06601707 12.71829439, 121.07478885 12.71829231, 121.07917265 12.71083345, 121.07478493 12.70337687, 121.06601366 12.70337895, 121.0616296 12.7108376)))",18.83655357
873,873,506540.7199,1404891.728,508445.9758,1403241.728,"MultiPolygon (((121.06162645 12.69592214, 121.06601366 12.70337895, 121.07478493 12.70337687, 121.07916848 12.69591799, 121.07478101 12.68846141, 121.06601025 12.68846348, 121.06162645 12.69592214)))",11.5564332
878,878,507969.6618,1453566.728,509874.9177,1451916.728,"MultiPolygon (((121.07490092 13.13591795, 121.07929629 13.14337424, 121.08808293 13.14337163, 121.09247368 13.13591274, 121.08807805 13.12845667, 121.07929194 13.12845928, 121.07490092 13.13591795)))",10.23329639
879,879,507969.6618,1451916.728,509874.9177,1450266.728,"MultiPolygon (((121.07489685 13.12100298, 121.07929194 13.12845928, 121.08807805 13.12845667, 121.09246854 13.12099777, 121.08807318 13.1135417, 121.0792876 13.1135443, 121.07489685 13.12100298)))",9.991350651
880,880,507969.6618,1450266.728,509874.9177,1448616.728,"MultiPolygon (((121.07489278 13.10608799, 121.0792876 13.1135443, 121.08807318 13.1135417, 121.09246341 13.10608279, 121.08806832 13.0986267, 121.07928327 13.0986293, 121.07489278 13.10608799)))",8.048978488
881,881,507969.6618,1448616.728,509874.9177,1446966.728,"MultiPolygon (((121.07488871 13.09117299, 121.07928327 13.0986293, 121.08806832 13.0986267, 121.09245828 13.09116779, 121.08806346 13.08371169, 121.07927894 13.08371429, 121.07488871 13.09117299)))",8.165388584
882,882,507969.6618,1446966.728,509874.9177,1445316.728,"MultiPolygon (((121.07488465 13.07625796, 121.07927894 13.08371429, 121.08806346 13.08371169, 121.09245317 13.07625277, 121.08805861 13.06879667, 121.07927462 13.06879926, 121.07488465 13.07625796)))",8.768725713
883,883,507969.6618,1445316.728,509874.9177,1443666.728,"MultiPolygon (((121.07488059 13.06134292, 121.07927462 13.06879926, 121.08805861 13.06879667, 121.09244806 13.06133774, 121.08805377 13.05388162, 121.0792703 13.05388421, 121.07488059 13.06134292)))",6.107121229
884,884,507969.6618,1443666.728,509874.9177,1442016.728,"MultiPolygon (((121.07487654 13.04642786, 121.0792703 13.05388421, 121.08805377 13.05388162, 121.09244295 13.04642269, 121.08804894 13.03896656, 121.07926599 13.03896915, 121.07487654 13.04642786)))",4.56114006
885,885,507969.6618,1442016.728,509874.9177,1440366.728,"MultiPolygon (((121.0748725 13.03151279, 121.07926599 13.03896915, 121.08804894 13.03896656, 121.09243786 13.03150762, 121.08804411 13.02405148, 121.07926169 13.02405407, 121.0748725 13.03151279)))",6.187243621
886,886,507969.6618,1440366.728,509874.9177,1438716.728,"MultiPolygon (((121.07486846 13.0165977, 121.07926169 13.02405407, 121.08804411 13.02405148, 121.09243277 13.01659253, 121.08803928 13.00913639, 121.07925739 13.00913897, 121.07486846 13.0165977)))",6.771686494
887,887,507969.6618,1438716.728,509874.9177,1437066.728,"MultiPolygon (((121.07486443 13.00168259, 121.07925739 13.00913897, 121.08803928 13.00913639, 121.09242769 13.00167743, 121.08803447 12.99422127, 121.0792531 12.99422385, 121.07486443 13.00168259)))",3.811326027
888,888,507969.6618,1437066.728,509874.9177,1435416.728,"MultiPolygon (((121.0748604 12.98676746, 121.0792531 12.99422385, 121.08803447 12.99422127, 121.09242261 12.98676231, 121.08802965 12.97930615, 121.07924881 12.97930872, 121.0748604 12.98676746)))",2.675088406
889,889,507969.6618,1435416.728,509874.9177,1433766.728,"MultiPolygon (((121.07485638 12.97185232, 121.07924881 12.97930872, 121.08802965 12.97930615, 121.09241754 12.97184718, 121.08802485 12.964391, 121.07924453 12.96439357, 121.07485638 12.97185232)))",2.406411211
890,890,507969.6618,1433766.728,509874.9177,1432116.728,"MultiPolygon (((121.07485236 12.95693716, 121.07924453 12.96439357, 121.08802485 12.964391, 121.09241248 12.95693202, 121.08802005 12.94947584, 121.07924026 12.9494784, 121.07485236 12.95693716)))",1.797914594
891,891,507969.6618,1432116.728,509874.9177,1430466.728,"MultiPolygon (((121.07484835 12.94202198, 121.07924026 12.9494784, 121.08802005 12.94947584, 121.09240742 12.94201685, 121.08801526 12.93456066, 121.07923599 12.93456322, 121.07484835 12.94202198)))",1.829194576
892,892,507969.6618,1430466.728,509874.9177,1428816.728,"MultiPolygon (((121.07484435 12.92710679, 121.07923599 12.93456322, 121.08801526 12.93456066, 121.09240238 12.92710167, 121.08801048 12.91964546, 121.07923172 12.91964802, 121.07484435 12.92710679)))",2.611518542
893,893,507969.6618,1428816.728,509874.9177,1427166.728,"MultiPolygon (((121.07484035 12.91219158, 121.07923172 12.91964802, 121.08801048 12.91964546, 121.09239733 12.91218646, 121.0880057 12.90473024, 121.07922747 12.9047328, 121.07484035 12.91219158)))",4.02341342
894,894,507969.6618,1427166.728,509874.9177,1425516.728,"MultiPolygon (((121.07483635 12.89727635, 121.07922747 12.9047328, 121.0880057 12.90473024, 121.0923923 12.89727124, 121.08800093 12.88981501, 121.07922322 12.88981757, 121.07483635 12.89727635)))",3.958586454
895,895,507969.6618,1425516.728,509874.9177,1423866.728,"MultiPolygon (((121.07483237 12.88236111, 121.07922322 12.88981757, 121.08800093 12.88981501, 121.09238727 12.88235601, 121.08799616 12.87489977, 121.07921897 12.87490232, 121.07483237 12.88236111)))",3.973752737
896,896,507969.6618,1423866.728,509874.9177,1422216.728,"MultiPolygon (((121.07482838 12.86744585, 121.07921897 12.87490232, 121.08799616 12.87489977, 121.09238225 12.86744075, 121.08799141 12.8599845, 121.07921473 12.85998705, 121.07482838 12.86744585)))",10.8369263
897,897,507969.6618,1422216.728,509874.9177,1420566.728,"MultiPolygon (((121.0748244 12.85253057, 121.07921473 12.85998705, 121.08799141 12.8599845, 121.09237724 12.85252548, 121.08798665 12.84506922, 121.0792105 12.84507176, 121.0748244 12.85253057)))",26.54621951
898,898,507969.6618,1420566.728,509874.9177,1418916.728,"MultiPolygon (((121.07482043 12.83761528, 121.0792105 12.84507176, 121.08798665 12.84506922, 121.09237223 12.83761019, 121.08798191 12.83015392, 121.07920627 12.83015646, 121.07482043 12.83761528)))",45.7573185
899,899,507969.6618,1418916.728,509874.9177,1417266.728,"MultiPolygon (((121.07481647 12.82269996, 121.07920627 12.83015646, 121.08798191 12.83015392, 121.09236723 12.82269489, 121.08797717 12.81523861, 121.07920205 12.81524114, 121.07481647 12.82269996)))",45.95935694
900,900,507969.6618,1417266.728,509874.9177,1415616.728,"MultiPolygon (((121.0748125 12.80778464, 121.07920205 12.81524114, 121.08797717 12.81523861, 121.09236223 12.80777957, 121.08797244 12.80032327, 121.07919783 12.80032581, 121.0748125 12.80778464)))",19.33342361
901,901,507969.6618,1415616.728,509874.9177,1413966.728,"MultiPolygon (((121.07480855 12.79286929, 121.07919783 12.80032581, 121.08797244 12.80032327, 121.09235725 12.79286423, 121.08796771 12.78540793, 121.07919362 12.78541046, 121.07480855 12.79286929)))",7.285947323
902,902,507969.6618,1413966.728,509874.9177,1412316.728,"MultiPolygon (((121.0748046 12.77795393, 121.07919362 12.78541046, 121.08796771 12.78540793, 121.09235227 12.77794887, 121.08796299 12.77049256, 121.07918941 12.77049509, 121.0748046 12.77795393)))",9.387750626
903,903,507969.6618,1412316.728,509874.9177,1410666.728,"MultiPolygon (((121.07480065 12.76303855, 121.07918941 12.77049509, 121.08796299 12.77049256, 121.09234729 12.7630335, 121.08795828 12.75557718, 121.07918522 12.7555797, 121.07480065 12.76303855)))",16.42712752
