fid,id,left,top,right,bottom,geom_wkt,fid_2,LH
571,571,495109.1846,1441191.728,497014.4404,1439541.728,"MultiPolygon (((120.95630776 13.024059, 120.96069758 13.03151737, 120.96948026 13.03151881, 120.97387261 13.02406186, 120.96948253 13.01660371, 120.96070037 13.01660227, 120.95630776 13.024059)))",5,3
572,572,495109.1846,1439541.728,497014.4404,1437891.728,"MultiPolygon (((120.95631082 13.00914389, 120.96070037 13.01660227, 120.96948253 13.01660371, 120.97387461 13.00914675, 120.9694848 13.00168859, 120.96070316 13.00168716, 120.95631082 13.00914389)))",5,3
573,573,495109.1846,1437891.728,497014.4404,1436241.728,"MultiPolygon (((120.95631387 12.99422877, 120.96070316 13.00168716, 120.9694848 13.00168859, 120.97387662 12.99423162, 120.96948706 12.98677345, 120.96070595 12.98677202, 120.95631387 12.99422877)))",5,3
574,574,495109.1846,1436241.728,497014.4404,1434591.728,"MultiPolygon (((120.95631692 12.97931362, 120.96070595 12.98677202, 120.96948706 12.98677345, 120.97387862 12.97931648, 120.96948932 12.9718583, 120.96070873 12.97185687, 120.95631692 12.97931362)))",5,3
575,575,495109.1846,1434591.728,497014.4404,1432941.728,"MultiPolygon (((120.95631996 12.96439846, 120.96070873 12.97185687, 120.96948932 12.9718583, 120.97388061 12.96440132, 120.96949158 12.95694313, 120.96071151 12.9569417, 120.95631996 12.96439846)))",5,3
576,576,495109.1846,1432941.728,497014.4404,1431291.728,"MultiPolygon (((120.956323 12.94948329, 120.96071151 12.9569417, 120.96949158 12.95694313, 120.97388261 12.94948614, 120.96949384 12.94202794, 120.96071429 12.94202652, 120.956323 12.94948329)))",5,3
577,577,495109.1846,1431291.728,497014.4404,1429641.728,"MultiPolygon (((120.95632604 12.93456809, 120.96071429 12.94202652, 120.96949384 12.94202794, 120.9738846 12.93457094, 120.96949609 12.92711274, 120.96071707 12.92711131, 120.95632604 12.93456809)))",5,3
578,578,495109.1846,1429641.728,497014.4404,1427991.728,"MultiPolygon (((120.95632907 12.91965288, 120.96071707 12.92711131, 120.96949609 12.92711274, 120.9738866 12.91965573, 120.96949834 12.91219752, 120.96071984 12.91219609, 120.95632907 12.91965288)))",5,3
579,579,495109.1846,1427991.728,497014.4404,1426341.728,"MultiPolygon (((120.95633211 12.90473766, 120.96071984 12.91219609, 120.96949834 12.91219752, 120.97388859 12.9047405, 120.96950059 12.89728228, 120.96072261 12.89728086, 120.95633211 12.90473766)))",5,3
580,580,495109.1846,1426341.728,497014.4404,1424691.728,"MultiPolygon (((120.95633513 12.88982241, 120.96072261 12.89728086, 120.96950059 12.89728228, 120.97389057 12.88982525, 120.96950284 12.88236702, 120.96072538 12.8823656, 120.95633513 12.88982241)))",5,3
581,581,495109.1846,1424691.728,497014.4404,1423041.728,"MultiPolygon (((120.95633816 12.87490715, 120.96072538 12.8823656, 120.96950284 12.88236702, 120.97389256 12.87490999, 120.96950508 12.86745175, 120.96072814 12.86745033, 120.95633816 12.87490715)))",5,3
582,582,495109.1846,1423041.728,497014.4404,1421391.728,"MultiPolygon (((120.95634118 12.85999187, 120.96072814 12.86745033, 120.96950508 12.86745175, 120.97389454 12.85999471, 120.96950732 12.85253646, 120.9607309 12.85253505, 120.95634118 12.85999187)))",5,3
583,583,495109.1846,1421391.728,497014.4404,1419741.728,"MultiPolygon (((120.9563442 12.84507658, 120.9607309 12.85253505, 120.96950732 12.85253646, 120.97389653 12.84507941, 120.96950956 12.83762116, 120.96073366 12.83761974, 120.9563442 12.84507658)))",5,3
584,584,495109.1846,1419741.728,497014.4404,1418091.728,"MultiPolygon (((120.95634721 12.83016127, 120.96073366 12.83761974, 120.96950956 12.83762116, 120.97389851 12.8301641, 120.9695118 12.82270584, 120.96073641 12.82270442, 120.95634721 12.83016127)))",5,3
585,585,495109.1846,1418091.728,497014.4404,1416441.728,"MultiPolygon (((120.95635022 12.81524594, 120.96073641 12.82270442, 120.9695118 12.82270584, 120.97390049 12.81524877, 120.96951404 12.8077905, 120.96073916 12.80778909, 120.95635022 12.81524594)))",5,3
586,586,495109.1846,1416441.728,497014.4404,1414791.728,"MultiPolygon (((120.95635323 12.8003306, 120.96073916 12.80778909, 120.96951404 12.8077905, 120.97390246 12.80033342, 120.96951627 12.79287514, 120.96074191 12.79287373, 120.95635323 12.8003306)))",5,3
587,587,495109.1846,1414791.728,497014.4404,1413141.728,"MultiPolygon (((120.95635624 12.78541523, 120.96074191 12.79287373, 120.96951627 12.79287514, 120.97390444 12.78541805, 120.9695185 12.77795977, 120.96074466 12.77795836, 120.95635624 12.78541523)))",5,3
588,588,495109.1846,1413141.728,497014.4404,1411491.728,"MultiPolygon (((120.95635924 12.77049985, 120.96074466 12.77795836, 120.9695185 12.77795977, 120.97390641 12.77050267, 120.96952073 12.76304438, 120.9607474 12.76304297, 120.95635924 12.77049985)))",5,3
589,589,495109.1846,1411491.728,497014.4404,1409841.728,"MultiPolygon (((120.95636224 12.75558446, 120.9607474 12.76304297, 120.96952073 12.76304438, 120.97390838 12.75558727, 120.96952295 12.74812897, 120.96075014 12.74812757, 120.95636224 12.75558446)))",5,3
590,590,495109.1846,1409841.728,497014.4404,1408191.728,"MultiPolygon (((120.95636523 12.74066905, 120.96075014 12.74812757, 120.96952295 12.74812897, 120.97391035 12.74067186, 120.96952518 12.73321355, 120.96075288 12.73321215, 120.95636523 12.74066905)))",5,3
591,591,495109.1846,1408191.728,497014.4404,1406541.728,"MultiPolygon (((120.95636822 12.72575362, 120.96075288 12.73321215, 120.96952518 12.73321355, 120.97391231 12.72575643, 120.9695274 12.71829811, 120.96075561 12.71829671, 120.95636822 12.72575362)))",3,2
592,592,495109.1846,1406541.728,497014.4404,1404891.728,"MultiPolygon (((120.95637121 12.71083817, 120.96075561 12.71829671, 120.9695274 12.71829811, 120.97391428 12.71084098, 120.96952962 12.70338266, 120.96075834 12.70338126, 120.95637121 12.71083817)))",3,2
593,593,495109.1846,1404891.728,497014.4404,1403241.728,"MultiPolygon (((120.9563742 12.69592271, 120.96075834 12.70338126, 120.96952962 12.70338266, 120.97391624 12.69592552, 120.96953184 12.68846718, 120.96076107 12.68846578, 120.9563742 12.69592271)))",5,3
597,597,496538.1265,1455216.728,498443.3824,1453566.728,"MultiPolygon (((120.96946204 13.15083901, 120.97385448 13.1582971, 120.98264166 13.15829809, 120.98703587 13.150841, 120.98264315 13.14338313, 120.9738565 13.14338214, 120.96946204 13.15083901)))",5,3
598,598,496538.1265,1453566.728,498443.3824,1451916.728,"MultiPolygon (((120.96946432 13.13592404, 120.9738565 13.14338214, 120.98264315 13.14338313, 120.98703709 13.13592603, 120.98264464 13.12846816, 120.97385852 13.12846716, 120.96946432 13.13592404)))",5,3
599,599,496538.1265,1451916.728,498443.3824,1450266.728,"MultiPolygon (((120.96946661 13.12100906, 120.97385852 13.12846716, 120.98264464 13.12846816, 120.98703832 13.12101105, 120.98264613 13.11355316, 120.97386054 13.11355217, 120.96946661 13.12100906)))",5,3
600,600,496538.1265,1450266.728,498443.3824,1448616.728,"MultiPolygon (((120.96946889 13.10609406, 120.97386054 13.11355217, 120.98264613 13.11355316, 120.98703954 13.10609605, 120.98264762 13.09863815, 120.97386256 13.09863716, 120.96946889 13.10609406)))",5,3
601,601,496538.1265,1448616.728,498443.3824,1446966.728,"MultiPolygon (((120.96947117 13.09117905, 120.97386256 13.09863716, 120.98264762 13.09863815, 120.98704076 13.09118103, 120.9826491 13.08372313, 120.97386457 13.08372214, 120.96947117 13.09117905)))",5,3
602,602,496538.1265,1446966.728,498443.3824,1445316.728,"MultiPolygon (((120.96947345 13.07626401, 120.97386457 13.08372214, 120.9826491 13.08372313, 120.98704198 13.07626599, 120.98265059 13.06880808, 120.97386658 13.0688071, 120.96947345 13.07626401)))",5,3
603,603,496538.1265,1445316.728,498443.3824,1443666.728,"MultiPolygon (((120.96947572 13.06134896, 120.97386658 13.0688071, 120.98265059 13.06880808, 120.9870432 13.06135094, 120.98265207 13.05389302, 120.9738686 13.05389204, 120.96947572 13.06134896)))",5,3
604,604,496538.1265,1443666.728,498443.3824,1442016.728,"MultiPolygon (((120.96947799 13.04643389, 120.9738686 13.05389204, 120.98265207 13.05389302, 120.98704442 13.04643587, 120.98265355 13.03897795, 120.9738706 13.03897696, 120.96947799 13.04643389)))",5,3
605,605,496538.1265,1442016.728,498443.3824,1440366.728,"MultiPolygon (((120.96948026 13.03151881, 120.9738706 13.03897696, 120.98265355 13.03897795, 120.98704564 13.03152078, 120.98265503 13.02406285, 120.97387261 13.02406186, 120.96948026 13.03151881)))",3,2
606,606,496538.1265,1440366.728,498443.3824,1438716.728,"MultiPolygon (((120.96948253 13.01660371, 120.97387261 13.02406186, 120.98265503 13.02406285, 120.98704686 13.01660568, 120.98265651 13.00914774, 120.97387461 13.00914675, 120.96948253 13.01660371)))",5,3
607,607,496538.1265,1438716.728,498443.3824,1437066.728,"MultiPolygon (((120.9694848 13.00168859, 120.97387461 13.00914675, 120.98265651 13.00914774, 120.98704807 13.00169056, 120.98265799 12.99423261, 120.97387662 12.99423162, 120.9694848 13.00168859)))",5,3
608,608,496538.1265,1437066.728,498443.3824,1435416.728,"MultiPolygon (((120.96948706 12.98677345, 120.97387662 12.99423162, 120.98265799 12.99423261, 120.98704929 12.98677542, 120.98265947 12.97931746, 120.97387862 12.97931648, 120.96948706 12.98677345)))",5,3
609,609,496538.1265,1435416.728,498443.3824,1433766.728,"MultiPolygon (((120.96948932 12.9718583, 120.97387862 12.97931648, 120.98265947 12.97931746, 120.9870505 12.97186026, 120.98266094 12.9644023, 120.97388061 12.96440132, 120.96948932 12.9718583)))",5,3
610,610,496538.1265,1433766.728,498443.3824,1432116.728,"MultiPolygon (((120.96949158 12.95694313, 120.97388061 12.96440132, 120.98266094 12.9644023, 120.98705171 12.95694509, 120.98266242 12.94948712, 120.97388261 12.94948614, 120.96949158 12.95694313)))",5,3
611,611,496538.1265,1432116.728,498443.3824,1430466.728,"MultiPolygon (((120.96949384 12.94202794, 120.97388261 12.94948614, 120.98266242 12.94948712, 120.98705292 12.9420299, 120.98266389 12.93457192, 120.9738846 12.93457094, 120.96949384 12.94202794)))",5,3
612,612,496538.1265,1430466.728,498443.3824,1428816.728,"MultiPolygon (((120.96949609 12.92711274, 120.9738846 12.93457094, 120.98266389 12.93457192, 120.98705413 12.9271147, 120.98266536 12.91965671, 120.9738866 12.91965573, 120.96949609 12.92711274)))",5,3
613,613,496538.1265,1428816.728,498443.3824,1427166.728,"MultiPolygon (((120.96949834 12.91219752, 120.9738866 12.91965573, 120.98266536 12.91965671, 120.98705534 12.91219948, 120.98266683 12.90474148, 120.97388859 12.9047405, 120.96949834 12.91219752)))",5,3
614,614,496538.1265,1427166.728,498443.3824,1425516.728,"MultiPolygon (((120.96950059 12.89728228, 120.97388859 12.9047405, 120.98266683 12.90474148, 120.98705655 12.89728424, 120.9826683 12.88982623, 120.97389057 12.88982525, 120.96950059 12.89728228)))",5,3
615,615,496538.1265,1425516.728,498443.3824,1423866.728,"MultiPolygon (((120.96950284 12.88236702, 120.97389057 12.88982525, 120.9826683 12.88982623, 120.98705776 12.88236898, 120.98266976 12.87491097, 120.97389256 12.87490999, 120.96950284 12.88236702)))",5,3
616,616,496538.1265,1423866.728,498443.3824,1422216.728,"MultiPolygon (((120.96950508 12.86745175, 120.97389256 12.87490999, 120.98266976 12.87491097, 120.98705897 12.86745371, 120.98267123 12.85999568, 120.97389454 12.85999471, 120.96950508 12.86745175)))",5,3
617,617,496538.1265,1422216.728,498443.3824,1420566.728,"MultiPolygon (((120.96950732 12.85253646, 120.97389454 12.85999471, 120.98267123 12.85999568, 120.98706017 12.85253842, 120.98267269 12.84508039, 120.97389653 12.84507941, 120.96950732 12.85253646)))",5,3
618,618,496538.1265,1420566.728,498443.3824,1418916.728,"MultiPolygon (((120.96950956 12.83762116, 120.97389653 12.84507941, 120.98267269 12.84508039, 120.98706138 12.83762311, 120.98267416 12.83016507, 120.97389851 12.8301641, 120.96950956 12.83762116)))",5,3
619,619,496538.1265,1418916.728,498443.3824,1417266.728,"MultiPolygon (((120.9695118 12.82270584, 120.97389851 12.8301641, 120.98267416 12.83016507, 120.98706258 12.82270778, 120.98267562 12.81524974, 120.97390049 12.81524877, 120.9695118 12.82270584)))",5,3
620,620,496538.1265,1417266.728,498443.3824,1415616.728,"MultiPolygon (((120.96951404 12.8077905, 120.97390049 12.81524877, 120.98267562 12.81524974, 120.98706378 12.80779244, 120.98267708 12.80033439, 120.97390246 12.80033342, 120.96951404 12.8077905)))",5,3
621,621,496538.1265,1415616.728,498443.3824,1413966.728,"MultiPolygon (((120.96951627 12.79287514, 120.97390246 12.80033342, 120.98267708 12.80033439, 120.98706499 12.79287709, 120.98267854 12.78541903, 120.97390444 12.78541805, 120.96951627 12.79287514)))",5,3
622,622,496538.1265,1413966.728,498443.3824,1412316.728,"MultiPolygon (((120.9695185 12.77795977, 120.97390444 12.78541805, 120.98267854 12.78541903, 120.98706619 12.77796171, 120.98267999 12.77050364, 120.97390641 12.77050267, 120.9695185 12.77795977)))",5,3
623,623,496538.1265,1412316.728,498443.3824,1410666.728,"MultiPolygon (((120.96952073 12.76304438, 120.97390641 12.77050267, 120.98267999 12.77050364, 120.98706739 12.76304632, 120.98268145 12.75558824, 120.97390838 12.75558727, 120.96952073 12.76304438)))",5,3
624,624,496538.1265,1410666.728,498443.3824,1409016.728,"MultiPolygon (((120.96952295 12.74812897, 120.97390838 12.75558727, 120.98268145 12.75558824, 120.98706858 12.74813091, 120.9826829 12.74067283, 120.97391035 12.74067186, 120.96952295 12.74812897)))",5,3
625,625,496538.1265,1409016.728,498443.3824,1407366.728,"MultiPolygon (((120.96952518 12.73321355, 120.97391035 12.74067186, 120.9826829 12.74067283, 120.98706978 12.73321549, 120.98268436 12.7257574, 120.97391231 12.72575643, 120.96952518 12.73321355)))",5,3
626,626,496538.1265,1407366.728,498443.3824,1405716.728,"MultiPolygon (((120.9695274 12.71829811, 120.97391231 12.72575643, 120.98268436 12.7257574, 120.98707098 12.71830005, 120.98268581 12.71084195, 120.97391428 12.71084098, 120.9695274 12.71829811)))",5,3
627,627,496538.1265,1405716.728,498443.3824,1404066.728,"MultiPolygon (((120.96952962 12.70338266, 120.97391428 12.71084098, 120.98268581 12.71084195, 120.98707217 12.70338459, 120.98268726 12.69592648, 120.97391624 12.69592552, 120.96952962 12.70338266)))",1,1
631,631,497967.0684,1457691.728,499872.3243,1456041.728,"MultiPolygon (((120.98264017 13.17321303, 120.98703341 13.18067088, 120.99582139 13.18067142, 121.0002156 13.17321412, 120.99582209 13.16575649, 120.98703464 13.16575595, 120.98264017 13.17321303)))",5,3
632,632,497967.0684,1456041.728,499872.3243,1454391.728,"MultiPolygon (((120.98264166 13.15829809, 120.98703464 13.16575595, 120.99582209 13.16575649, 121.00021603 13.15829918, 120.99582278 13.15084154, 120.98703587 13.150841, 120.98264166 13.15829809)))",5,3
633,633,497967.0684,1454391.728,499872.3243,1452741.728,"MultiPolygon (((120.98264315 13.14338313, 120.98703587 13.150841, 120.99582278 13.15084154, 121.00021646 13.14338422, 120.99582348 13.13592657, 120.98703709 13.13592603, 120.98264315 13.14338313)))",5,3
634,634,497967.0684,1452741.728,499872.3243,1451091.728,"MultiPolygon (((120.98264464 13.12846816, 120.98703709 13.13592603, 120.99582348 13.13592657, 121.00021688 13.12846924, 120.99582417 13.12101159, 120.98703832 13.12101105, 120.98264464 13.12846816)))",5,3
635,635,497967.0684,1451091.728,499872.3243,1449441.728,"MultiPolygon (((120.98264613 13.11355316, 120.98703832 13.12101105, 120.99582417 13.12101159, 121.00021731 13.11355425, 120.99582486 13.10609659, 120.98703954 13.10609605, 120.98264613 13.11355316)))",5,3
636,636,497967.0684,1449441.728,499872.3243,1447791.728,"MultiPolygon (((120.98264762 13.09863815, 120.98703954 13.10609605, 120.99582486 13.10609659, 121.00021774 13.09863924, 120.99582556 13.09118157, 120.98704076 13.09118103, 120.98264762 13.09863815)))",5,3
637,637,497967.0684,1447791.728,499872.3243,1446141.728,"MultiPolygon (((120.9826491 13.08372313, 120.98704076 13.09118103, 120.99582556 13.09118157, 121.00021817 13.08372421, 120.99582625 13.07626653, 120.98704198 13.07626599, 120.9826491 13.08372313)))",5,3
638,638,497967.0684,1446141.728,499872.3243,1444491.728,"MultiPolygon (((120.98265059 13.06880808, 120.98704198 13.07626599, 120.99582625 13.07626653, 121.0002186 13.06880917, 120.99582694 13.06135148, 120.9870432 13.06135094, 120.98265059 13.06880808)))",5,3
639,639,497967.0684,1444491.728,499872.3243,1442841.728,"MultiPolygon (((120.98265207 13.05389302, 120.9870432 13.06135094, 120.99582694 13.06135148, 121.00021903 13.05389411, 120.99582763 13.04643641, 120.98704442 13.04643587, 120.98265207 13.05389302)))",5,3
640,640,497967.0684,1442841.728,499872.3243,1441191.728,"MultiPolygon (((120.98265355 13.03897795, 120.98704442 13.04643587, 120.99582763 13.04643641, 121.00021946 13.03897903, 120.99582833 13.03152132, 120.98704564 13.03152078, 120.98265355 13.03897795)))",3,2
641,641,497967.0684,1441191.728,499872.3243,1439541.728,"MultiPolygon (((120.98265503 13.02406285, 120.98704564 13.03152078, 120.99582833 13.03152132, 121.00021989 13.02406393, 120.99582902 13.01660622, 120.98704686 13.01660568, 120.98265503 13.02406285)))",5,3
642,642,497967.0684,1439541.728,499872.3243,1437891.728,"MultiPolygon (((120.98265651 13.00914774, 120.98704686 13.01660568, 120.99582902 13.01660622, 121.00022031 13.00914882, 120.99582971 13.0016911, 120.98704807 13.00169056, 120.98265651 13.00914774)))",5,3
643,643,497967.0684,1437891.728,499872.3243,1436241.728,"MultiPolygon (((120.98265799 12.99423261, 120.98704807 13.00169056, 120.99582971 13.0016911, 121.00022074 12.99423369, 120.9958304 12.98677596, 120.98704929 12.98677542, 120.98265799 12.99423261)))",3,2
644,644,497967.0684,1436241.728,499872.3243,1434591.728,"MultiPolygon (((120.98265947 12.97931746, 120.98704929 12.98677542, 120.9958304 12.98677596, 121.00022117 12.97931854, 120.99583109 12.9718608, 120.9870505 12.97186026, 120.98265947 12.97931746)))",5,3
645,645,497967.0684,1434591.728,499872.3243,1432941.728,"MultiPolygon (((120.98266094 12.9644023, 120.9870505 12.97186026, 120.99583109 12.9718608, 121.0002216 12.96440338, 120.99583178 12.95694563, 120.98705171 12.95694509, 120.98266094 12.9644023)))",5,3
